LTER_site,local_site,point_ID,date,depth_stake,depth_n,depth_e,depth_s,depth_w,mean_depth,num_meas,year,month,seas,jd,mod
NWT,sdl,701,2010-04-27,10,NA,NA,NA,NA,10,1,2010,4,2010,210,i3.csv
NWT,sdl,16,2010-05-06,120,NA,NA,NA,NA,120,1,2010,5,2010,219,i3.csv
NWT,sdl,30,2010-05-06,10,NA,NA,NA,NA,10,1,2010,5,2010,219,i3.csv
NWT,sdl,47,2010-05-06,50,NA,NA,NA,NA,50,1,2010,5,2010,219,i3.csv
NWT,sdl,16,2010-05-13,130,NA,NA,NA,NA,130,1,2010,5,2010,226,i3.csv
NWT,sdl,30,2010-05-13,30,NA,NA,NA,NA,30,1,2010,5,2010,226,i3.csv
NWT,sdl,33,2010-05-13,310,NA,NA,NA,NA,310,1,2010,5,2010,226,i3.csv
NWT,sdl,41,2010-05-13,200,NA,NA,NA,NA,200,1,2010,5,2010,226,i3.csv
NWT,sdl,73,2010-05-13,350,NA,NA,NA,NA,350,1,2010,5,2010,226,i3.csv
NWT,sdl,77,2010-05-13,90,NA,NA,NA,NA,90,1,2010,5,2010,226,i3.csv
NWT,sdl,701,2010-05-13,40,NA,NA,NA,NA,40,1,2010,5,2010,226,i3.csv
NWT,sdl,16,2010-05-18,120,NA,NA,NA,NA,120,1,2010,5,2010,231,i3.csv
NWT,sdl,30,2010-05-18,10,NA,NA,NA,NA,10,1,2010,5,2010,231,i3.csv
NWT,sdl,33,2010-05-18,300,NA,NA,NA,NA,300,1,2010,5,2010,231,i3.csv
NWT,sdl,41,2010-05-18,260,NA,NA,NA,NA,260,1,2010,5,2010,231,i3.csv
NWT,sdl,47,2010-05-18,70,NA,NA,NA,NA,70,1,2010,5,2010,231,i3.csv
NWT,sdl,73,2010-05-18,300,NA,NA,NA,NA,300,1,2010,5,2010,231,i3.csv
NWT,sdl,77,2010-05-18,110,NA,NA,NA,NA,110,1,2010,5,2010,231,i3.csv
NWT,sdl,701,2010-05-18,40,NA,NA,NA,NA,40,1,2010,5,2010,231,i3.csv
NWT,sdl,16,2010-05-25,100,NA,NA,NA,NA,100,1,2010,5,2010,238,i3.csv
NWT,sdl,30,2010-05-25,0,NA,NA,NA,NA,0,1,2010,5,2010,238,i3.csv
NWT,sdl,33,2010-05-25,255,NA,NA,NA,NA,255,1,2010,5,2010,238,i3.csv
NWT,sdl,41,2010-05-25,270,NA,NA,NA,NA,270,1,2010,5,2010,238,i3.csv
NWT,sdl,47,2010-05-25,50,NA,NA,NA,NA,50,1,2010,5,2010,238,i3.csv
NWT,sdl,73,2010-05-25,260,NA,NA,NA,NA,260,1,2010,5,2010,238,i3.csv
NWT,sdl,77,2010-05-25,90,NA,NA,NA,NA,90,1,2010,5,2010,238,i3.csv
NWT,sdl,701,2010-05-25,0,NA,NA,NA,NA,0,1,2010,5,2010,238,i3.csv
NWT,sdl,16,2010-06-01,60,NA,NA,NA,NA,60,1,2010,6,2010,245,i3.csv
NWT,sdl,30,2010-06-01,0,NA,NA,NA,NA,0,1,2010,6,2010,245,i3.csv
NWT,sdl,33,2010-06-01,205,NA,NA,NA,NA,205,1,2010,6,2010,245,i3.csv
NWT,sdl,41,2010-06-01,190,NA,NA,NA,NA,190,1,2010,6,2010,245,i3.csv
NWT,sdl,47,2010-06-01,0,NA,NA,NA,NA,0,1,2010,6,2010,245,i3.csv
NWT,sdl,73,2010-06-01,220,NA,NA,NA,NA,220,1,2010,6,2010,245,i3.csv
NWT,sdl,77,2010-06-01,45,NA,NA,NA,NA,45,1,2010,6,2010,245,i3.csv
NWT,sdl,701,2010-06-01,0,NA,NA,NA,NA,0,1,2010,6,2010,245,i3.csv
NWT,sdl,16,2010-06-08,0,NA,NA,NA,NA,0,1,2010,6,2010,252,i3.csv
NWT,sdl,30,2010-06-08,0,NA,NA,NA,NA,0,1,2010,6,2010,252,i3.csv
NWT,sdl,33,2010-06-08,120,NA,NA,NA,NA,120,1,2010,6,2010,252,i3.csv
NWT,sdl,41,2010-06-08,110,NA,NA,NA,NA,110,1,2010,6,2010,252,i3.csv
NWT,sdl,47,2010-06-08,0,NA,NA,NA,NA,0,1,2010,6,2010,252,i3.csv
NWT,sdl,73,2010-06-08,150,NA,NA,NA,NA,150,1,2010,6,2010,252,i3.csv
NWT,sdl,77,2010-06-08,0,NA,NA,NA,NA,0,1,2010,6,2010,252,i3.csv
NWT,sdl,701,2010-06-08,0,NA,NA,NA,NA,0,1,2010,6,2010,252,i3.csv
NWT,sdl,16,2010-06-15,15,NA,NA,NA,NA,15,1,2010,6,2010,259,i3.csv
NWT,sdl,30,2010-06-15,5,NA,NA,NA,NA,5,1,2010,6,2010,259,i3.csv
NWT,sdl,33,2010-06-15,100,NA,NA,NA,NA,100,1,2010,6,2010,259,i3.csv
NWT,sdl,41,2010-06-15,120,NA,NA,NA,NA,120,1,2010,6,2010,259,i3.csv
NWT,sdl,47,2010-06-15,10,NA,NA,NA,NA,10,1,2010,6,2010,259,i3.csv
NWT,sdl,73,2010-06-15,125,NA,NA,NA,NA,125,1,2010,6,2010,259,i3.csv
NWT,sdl,77,2010-06-15,10,NA,NA,NA,NA,10,1,2010,6,2010,259,i3.csv
NWT,sdl,701,2010-06-15,5,NA,NA,NA,NA,5,1,2010,6,2010,259,i3.csv
NWT,sdl,16,2010-06-22,0,NA,NA,NA,NA,0,1,2010,6,2010,266,i3.csv
NWT,sdl,30,2010-06-22,0,NA,NA,NA,NA,0,1,2010,6,2010,266,i3.csv
NWT,sdl,33,2010-06-22,40,NA,NA,NA,NA,40,1,2010,6,2010,266,i3.csv
NWT,sdl,41,2010-06-22,80,NA,NA,NA,NA,80,1,2010,6,2010,266,i3.csv
NWT,sdl,47,2010-06-22,0,NA,NA,NA,NA,0,1,2010,6,2010,266,i3.csv
NWT,sdl,73,2010-06-22,60,NA,NA,NA,NA,60,1,2010,6,2010,266,i3.csv
NWT,sdl,77,2010-06-22,0,NA,NA,NA,NA,0,1,2010,6,2010,266,i3.csv
NWT,sdl,701,2010-06-22,0,NA,NA,NA,NA,0,1,2010,6,2010,266,i3.csv
NWT,sdl,16,2010-06-29,0,NA,NA,NA,NA,0,1,2010,6,2010,273,i3.csv
NWT,sdl,30,2010-06-29,0,NA,NA,NA,NA,0,1,2010,6,2010,273,i3.csv
NWT,sdl,33,2010-06-29,0,NA,NA,NA,NA,0,1,2010,6,2010,273,i3.csv
NWT,sdl,41,2010-06-29,0,NA,NA,NA,NA,0,1,2010,6,2010,273,i3.csv
NWT,sdl,47,2010-06-29,0,NA,NA,NA,NA,0,1,2010,6,2010,273,i3.csv
NWT,sdl,73,2010-06-29,0,NA,NA,NA,NA,0,1,2010,6,2010,273,i3.csv
NWT,sdl,77,2010-06-29,0,NA,NA,NA,NA,0,1,2010,6,2010,273,i3.csv
NWT,sdl,701,2010-06-29,0,NA,NA,NA,NA,0,1,2010,6,2010,273,i3.csv
NWT,sdl,16,2010-07-06,0,NA,NA,NA,NA,0,1,2010,7,2010,280,i3.csv
NWT,sdl,30,2010-07-06,0,NA,NA,NA,NA,0,1,2010,7,2010,280,i3.csv
NWT,sdl,33,2010-07-06,0,NA,NA,NA,NA,0,1,2010,7,2010,280,i3.csv
NWT,sdl,41,2010-07-06,0,NA,NA,NA,NA,0,1,2010,7,2010,280,i3.csv
NWT,sdl,47,2010-07-06,0,NA,NA,NA,NA,0,1,2010,7,2010,280,i3.csv
NWT,sdl,73,2010-07-06,0,NA,NA,NA,NA,0,1,2010,7,2010,280,i3.csv
NWT,sdl,77,2010-07-06,0,NA,NA,NA,NA,0,1,2010,7,2010,280,i3.csv
NWT,sdl,701,2010-07-06,0,NA,NA,NA,NA,0,1,2010,7,2010,280,i3.csv
NWT,sdl,16,2010-07-13,0,NA,NA,NA,NA,0,1,2010,7,2010,287,i3.csv
NWT,sdl,30,2010-07-13,0,NA,NA,NA,NA,0,1,2010,7,2010,287,i3.csv
NWT,sdl,33,2010-07-13,0,NA,NA,NA,NA,0,1,2010,7,2010,287,i3.csv
NWT,sdl,41,2010-07-13,0,NA,NA,NA,NA,0,1,2010,7,2010,287,i3.csv
NWT,sdl,47,2010-07-13,0,NA,NA,NA,NA,0,1,2010,7,2010,287,i3.csv
NWT,sdl,73,2010-07-13,0,NA,NA,NA,NA,0,1,2010,7,2010,287,i3.csv
NWT,sdl,77,2010-07-13,0,NA,NA,NA,NA,0,1,2010,7,2010,287,i3.csv
NWT,sdl,701,2010-07-13,0,NA,NA,NA,NA,0,1,2010,7,2010,287,i3.csv
NWT,sdl,16,2010-07-20,0,NA,NA,NA,NA,0,1,2010,7,2010,294,i3.csv
NWT,sdl,30,2010-07-20,0,NA,NA,NA,NA,0,1,2010,7,2010,294,i3.csv
NWT,sdl,33,2010-07-20,0,NA,NA,NA,NA,0,1,2010,7,2010,294,i3.csv
NWT,sdl,41,2010-07-20,0,NA,NA,NA,NA,0,1,2010,7,2010,294,i3.csv
NWT,sdl,47,2010-07-20,0,NA,NA,NA,NA,0,1,2010,7,2010,294,i3.csv
NWT,sdl,73,2010-07-20,0,NA,NA,NA,NA,0,1,2010,7,2010,294,i3.csv
NWT,sdl,77,2010-07-20,0,NA,NA,NA,NA,0,1,2010,7,2010,294,i3.csv
NWT,sdl,701,2010-07-20,0,NA,NA,NA,NA,0,1,2010,7,2010,294,i3.csv
NWT,sdl,16,2017-10-10,35,NA,NA,NA,NA,35,1,2017,10,2018,9,i3.csv
NWT,sdl,30,2017-10-10,10,NA,NA,NA,NA,10,1,2017,10,2018,9,i3.csv
NWT,sdl,33,2017-10-10,30,NA,NA,NA,NA,30,1,2017,10,2018,9,i3.csv
NWT,sdl,41,2017-10-10,50,NA,NA,NA,NA,50,1,2017,10,2018,9,i3.csv
NWT,sdl,47,2017-10-10,60,NA,NA,NA,NA,60,1,2017,10,2018,9,i3.csv
NWT,sdl,73,2017-10-10,70,NA,NA,NA,NA,70,1,2017,10,2018,9,i3.csv
NWT,sdl,77,2017-10-10,40,NA,NA,NA,NA,40,1,2017,10,2018,9,i3.csv
NWT,sdl,701,2017-10-10,30,NA,NA,NA,NA,30,1,2017,10,2018,9,i3.csv
NWT,sdl,16,2017-11-07,50,NA,NA,NA,NA,50,1,2017,11,2018,37,i3.csv
NWT,sdl,30,2017-11-07,20,NA,NA,NA,NA,20,1,2017,11,2018,37,i3.csv
NWT,sdl,33,2017-11-07,30,NA,NA,NA,NA,30,1,2017,11,2018,37,i3.csv
NWT,sdl,41,2017-11-07,50,NA,NA,NA,NA,50,1,2017,11,2018,37,i3.csv
NWT,sdl,47,2017-11-07,60,NA,NA,NA,NA,60,1,2017,11,2018,37,i3.csv
NWT,sdl,73,2017-11-07,25,NA,NA,NA,NA,25,1,2017,11,2018,37,i3.csv
NWT,sdl,77,2017-11-07,60,NA,NA,NA,NA,60,1,2017,11,2018,37,i3.csv
NWT,sdl,701,2017-11-07,20,NA,NA,NA,NA,20,1,2017,11,2018,37,i3.csv
NWT,sdl,16,2017-11-21,35,NA,NA,NA,NA,35,1,2017,11,2018,51,i3.csv
NWT,sdl,30,2017-11-21,20,NA,NA,NA,NA,20,1,2017,11,2018,51,i3.csv
NWT,sdl,33,2017-11-21,30,NA,NA,NA,NA,30,1,2017,11,2018,51,i3.csv
NWT,sdl,47,2017-11-21,20,NA,NA,NA,NA,20,1,2017,11,2018,51,i3.csv
NWT,sdl,73,2017-11-21,70,NA,NA,NA,NA,70,1,2017,11,2018,51,i3.csv
NWT,sdl,77,2017-11-21,30,NA,NA,NA,NA,30,1,2017,11,2018,51,i3.csv
NWT,sdl,701,2017-11-21,0,NA,NA,NA,NA,0,1,2017,11,2018,51,i3.csv
NWT,sdl,16,2017-12-05,25,NA,NA,NA,NA,25,1,2017,12,2018,65,i3.csv
NWT,sdl,30,2017-12-05,0,NA,NA,NA,NA,0,1,2017,12,2018,65,i3.csv
NWT,sdl,33,2017-12-05,30,NA,NA,NA,NA,30,1,2017,12,2018,65,i3.csv
NWT,sdl,41,2017-12-05,40,NA,NA,NA,NA,40,1,2017,12,2018,65,i3.csv
NWT,sdl,47,2017-12-05,40,NA,NA,NA,NA,40,1,2017,12,2018,65,i3.csv
NWT,sdl,73,2017-12-05,40,NA,NA,NA,NA,40,1,2017,12,2018,65,i3.csv
NWT,sdl,77,2017-12-05,20,NA,NA,NA,NA,20,1,2017,12,2018,65,i3.csv
NWT,sdl,701,2017-12-05,0,NA,NA,NA,NA,0,1,2017,12,2018,65,i3.csv
NWT,sdl,16,2017-12-19,0,NA,NA,NA,NA,0,1,2017,12,2018,79,i3.csv
NWT,sdl,30,2017-12-19,0,NA,NA,NA,NA,0,1,2017,12,2018,79,i3.csv
NWT,sdl,33,2017-12-19,10,NA,NA,NA,NA,10,1,2017,12,2018,79,i3.csv
NWT,sdl,41,2017-12-19,10,NA,NA,NA,NA,10,1,2017,12,2018,79,i3.csv
NWT,sdl,47,2017-12-19,45,NA,NA,NA,NA,45,1,2017,12,2018,79,i3.csv
NWT,sdl,73,2017-12-19,35,NA,NA,NA,NA,35,1,2017,12,2018,79,i3.csv
NWT,sdl,77,2017-12-19,0,NA,NA,NA,NA,0,1,2017,12,2018,79,i3.csv
NWT,sdl,701,2017-12-19,0,NA,NA,NA,NA,0,1,2017,12,2018,79,i3.csv
NWT,sdl,16,2018-01-02,30,NA,NA,NA,NA,30,1,2018,1,2018,95,i3.csv
NWT,sdl,30,2018-01-02,0,NA,NA,NA,NA,0,1,2018,1,2018,95,i3.csv
NWT,sdl,33,2018-01-02,45,NA,NA,NA,NA,45,1,2018,1,2018,95,i3.csv
NWT,sdl,41,2018-01-02,50,NA,NA,NA,NA,50,1,2018,1,2018,95,i3.csv
NWT,sdl,47,2018-01-02,50,NA,NA,NA,NA,50,1,2018,1,2018,95,i3.csv
NWT,sdl,701,2018-01-02,0,NA,NA,NA,NA,0,1,2018,1,2018,95,i3.csv
NWT,sdl,73,2018-01-02,70,NA,NA,NA,NA,70,1,2018,1,2018,95,i3.csv
NWT,sdl,77,2018-01-02,10,NA,NA,NA,NA,10,1,2018,1,2018,95,i3.csv
NWT,sdl,77,2018-01-16,120,NA,NA,NA,NA,120,1,2018,1,2018,109,i3.csv
NWT,sdl,16,2018-01-16,30,NA,NA,NA,NA,30,1,2018,1,2018,109,i3.csv
NWT,sdl,30,2018-01-16,0,NA,NA,NA,NA,0,1,2018,1,2018,109,i3.csv
NWT,sdl,33,2018-01-16,60,NA,NA,NA,NA,60,1,2018,1,2018,109,i3.csv
NWT,sdl,41,2018-01-16,20,NA,NA,NA,NA,20,1,2018,1,2018,109,i3.csv
NWT,sdl,47,2018-01-16,50,NA,NA,NA,NA,50,1,2018,1,2018,109,i3.csv
NWT,sdl,701,2018-01-16,5,NA,NA,NA,NA,5,1,2018,1,2018,109,i3.csv
NWT,sdl,73,2018-01-16,60,NA,NA,NA,NA,60,1,2018,1,2018,109,i3.csv
NWT,sdl,16,2018-02-06,30,NA,NA,NA,NA,30,1,2018,2,2018,130,i3.csv
NWT,sdl,30,2018-02-06,10,NA,NA,NA,NA,10,1,2018,2,2018,130,i3.csv
NWT,sdl,33,2018-02-06,40,NA,NA,NA,NA,40,1,2018,2,2018,130,i3.csv
NWT,sdl,41,2018-02-06,45,NA,NA,NA,NA,45,1,2018,2,2018,130,i3.csv
NWT,sdl,47,2018-02-06,55,NA,NA,NA,NA,55,1,2018,2,2018,130,i3.csv
NWT,sdl,701,2018-02-06,0,NA,NA,NA,NA,0,1,2018,2,2018,130,i3.csv
NWT,sdl,73,2018-02-06,80,NA,NA,NA,NA,80,1,2018,2,2018,130,i3.csv
NWT,sdl,77,2018-02-06,35,NA,NA,NA,NA,35,1,2018,2,2018,130,i3.csv
NWT,sdl,73,2018-02-20,100,NA,NA,NA,NA,100,1,2018,2,2018,144,i3.csv
NWT,sdl,16,2018-02-20,55,NA,NA,NA,NA,55,1,2018,2,2018,144,i3.csv
NWT,sdl,30,2018-02-20,15,NA,NA,NA,NA,15,1,2018,2,2018,144,i3.csv
NWT,sdl,33,2018-02-20,70,NA,NA,NA,NA,70,1,2018,2,2018,144,i3.csv
NWT,sdl,41,2018-02-20,70,NA,NA,NA,NA,70,1,2018,2,2018,144,i3.csv
NWT,sdl,47,2018-02-20,55,NA,NA,NA,NA,55,1,2018,2,2018,144,i3.csv
NWT,sdl,701,2018-02-20,10,NA,NA,NA,NA,10,1,2018,2,2018,144,i3.csv
NWT,sdl,77,2018-02-20,30,NA,NA,NA,NA,30,1,2018,2,2018,144,i3.csv
NWT,sdl,16,2018-03-06,60,NA,NA,NA,NA,60,1,2018,3,2018,158,i3.csv
NWT,sdl,30,2018-03-06,0,NA,NA,NA,NA,0,1,2018,3,2018,158,i3.csv
NWT,sdl,33,2018-03-06,80,NA,NA,NA,NA,80,1,2018,3,2018,158,i3.csv
NWT,sdl,41,2018-03-06,80,NA,NA,NA,NA,80,1,2018,3,2018,158,i3.csv
NWT,sdl,47,2018-03-06,50,NA,NA,NA,NA,50,1,2018,3,2018,158,i3.csv
NWT,sdl,701,2018-03-06,5,NA,NA,NA,NA,5,1,2018,3,2018,158,i3.csv
NWT,sdl,73,2018-03-06,50,NA,NA,NA,NA,50,1,2018,3,2018,158,i3.csv
NWT,sdl,77,2018-03-06,30,NA,NA,NA,NA,30,1,2018,3,2018,158,i3.csv
NWT,sdl,33,2018-03-20,100,NA,NA,NA,NA,100,1,2018,3,2018,172,i3.csv
NWT,sdl,41,2018-03-20,110,NA,NA,NA,NA,110,1,2018,3,2018,172,i3.csv
NWT,sdl,73,2018-03-20,110,NA,NA,NA,NA,110,1,2018,3,2018,172,i3.csv
NWT,sdl,16,2018-03-20,75,NA,NA,NA,NA,75,1,2018,3,2018,172,i3.csv
NWT,sdl,30,2018-03-20,5,NA,NA,NA,NA,5,1,2018,3,2018,172,i3.csv
NWT,sdl,47,2018-03-20,55,NA,NA,NA,NA,55,1,2018,3,2018,172,i3.csv
NWT,sdl,701,2018-03-20,10,NA,NA,NA,NA,10,1,2018,3,2018,172,i3.csv
NWT,sdl,77,2018-03-20,50,NA,NA,NA,NA,50,1,2018,3,2018,172,i3.csv
NWT,sdl,33,2018-04-03,140,NA,NA,NA,NA,140,1,2018,4,2018,186,i3.csv
NWT,sdl,41,2018-04-03,130,NA,NA,NA,NA,130,1,2018,4,2018,186,i3.csv
NWT,sdl,73,2018-04-03,140,NA,NA,NA,NA,140,1,2018,4,2018,186,i3.csv
NWT,sdl,16,2018-04-03,90,NA,NA,NA,NA,90,1,2018,4,2018,186,i3.csv
NWT,sdl,30,2018-04-03,5,NA,NA,NA,NA,5,1,2018,4,2018,186,i3.csv
NWT,sdl,47,2018-04-03,50,NA,NA,NA,NA,50,1,2018,4,2018,186,i3.csv
NWT,sdl,701,2018-04-03,5,NA,NA,NA,NA,5,1,2018,4,2018,186,i3.csv
NWT,sdl,77,2018-04-03,70,NA,NA,NA,NA,70,1,2018,4,2018,186,i3.csv
NWT,sdl,16,2018-04-17,130,NA,NA,NA,NA,130,1,2018,4,2018,200,i3.csv
NWT,sdl,33,2018-04-17,170,NA,NA,NA,NA,170,1,2018,4,2018,200,i3.csv
NWT,sdl,41,2018-04-17,200,NA,NA,NA,NA,200,1,2018,4,2018,200,i3.csv
NWT,sdl,73,2018-04-17,180,NA,NA,NA,NA,180,1,2018,4,2018,200,i3.csv
NWT,sdl,30,2018-04-17,0,NA,NA,NA,NA,0,1,2018,4,2018,200,i3.csv
NWT,sdl,47,2018-04-17,55,NA,NA,NA,NA,55,1,2018,4,2018,200,i3.csv
NWT,sdl,701,2018-04-17,0,NA,NA,NA,NA,0,1,2018,4,2018,200,i3.csv
NWT,sdl,77,2018-04-17,80,NA,NA,NA,NA,80,1,2018,4,2018,200,i3.csv
NWT,sdl,16,2018-05-01,110,NA,NA,NA,NA,110,1,2018,5,2018,214,i3.csv
NWT,sdl,33,2018-05-01,170,NA,NA,NA,NA,170,1,2018,5,2018,214,i3.csv
NWT,sdl,41,2018-05-01,200,NA,NA,NA,NA,200,1,2018,5,2018,214,i3.csv
NWT,sdl,73,2018-05-01,180,NA,NA,NA,NA,180,1,2018,5,2018,214,i3.csv
NWT,sdl,30,2018-05-01,0,NA,NA,NA,NA,0,1,2018,5,2018,214,i3.csv
NWT,sdl,47,2018-05-01,50,NA,NA,NA,NA,50,1,2018,5,2018,214,i3.csv
NWT,sdl,701,2018-05-01,0,NA,NA,NA,NA,0,1,2018,5,2018,214,i3.csv
NWT,sdl,77,2018-05-01,80,NA,NA,NA,NA,80,1,2018,5,2018,214,i3.csv
NWT,sdl,33,2018-05-18,125,NA,NA,NA,NA,125,1,2018,5,2018,231,i3.csv
NWT,sdl,41,2018-05-18,190,NA,NA,NA,NA,190,1,2018,5,2018,231,i3.csv
NWT,sdl,73,2018-05-18,140,NA,NA,NA,NA,140,1,2018,5,2018,231,i3.csv
NWT,sdl,16,2018-05-18,90,NA,NA,NA,NA,90,1,2018,5,2018,231,i3.csv
NWT,sdl,30,2018-05-18,0,NA,NA,NA,NA,0,1,2018,5,2018,231,i3.csv
NWT,sdl,47,2018-05-18,0,NA,NA,NA,NA,0,1,2018,5,2018,231,i3.csv
NWT,sdl,701,2018-05-18,0,NA,NA,NA,NA,0,1,2018,5,2018,231,i3.csv
NWT,sdl,77,2018-05-18,60,NA,NA,NA,NA,60,1,2018,5,2018,231,i3.csv
NWT,sdl,41,2018-05-29,100,NA,NA,NA,NA,100,1,2018,5,2018,242,i3.csv
NWT,sdl,73,2018-05-29,100,NA,NA,NA,NA,100,1,2018,5,2018,242,i3.csv
NWT,sdl,16,2018-05-29,50,NA,NA,NA,NA,50,1,2018,5,2018,242,i3.csv
NWT,sdl,30,2018-05-29,0,NA,NA,NA,NA,0,1,2018,5,2018,242,i3.csv
NWT,sdl,33,2018-05-29,70,NA,NA,NA,NA,70,1,2018,5,2018,242,i3.csv
NWT,sdl,47,2018-05-29,0,NA,NA,NA,NA,0,1,2018,5,2018,242,i3.csv
NWT,sdl,701,2018-05-29,0,NA,NA,NA,NA,0,1,2018,5,2018,242,i3.csv
NWT,sdl,77,2018-05-29,10,NA,NA,NA,NA,10,1,2018,5,2018,242,i3.csv
NWT,sdl,16,2018-06-12,0,NA,NA,NA,NA,0,1,2018,6,2018,256,i3.csv
NWT,sdl,30,2018-06-12,0,NA,NA,NA,NA,0,1,2018,6,2018,256,i3.csv
NWT,sdl,33,2018-06-12,10,NA,NA,NA,NA,10,1,2018,6,2018,256,i3.csv
NWT,sdl,41,2018-06-12,0,NA,NA,NA,NA,0,1,2018,6,2018,256,i3.csv
NWT,sdl,47,2018-06-12,0,NA,NA,NA,NA,0,1,2018,6,2018,256,i3.csv
NWT,sdl,701,2018-06-12,0,NA,NA,NA,NA,0,1,2018,6,2018,256,i3.csv
NWT,sdl,73,2018-06-12,0,NA,NA,NA,NA,0,1,2018,6,2018,256,i3.csv
NWT,sdl,77,2018-06-12,0,NA,NA,NA,NA,0,1,2018,6,2018,256,i3.csv
NWT,sdl,16,2018-07-03,0,NA,NA,NA,NA,0,1,2018,7,2018,277,i3.csv
NWT,sdl,30,2018-07-03,0,NA,NA,NA,NA,0,1,2018,7,2018,277,i3.csv
NWT,sdl,33,2018-07-03,0,NA,NA,NA,NA,0,1,2018,7,2018,277,i3.csv
NWT,sdl,41,2018-07-03,0,NA,NA,NA,NA,0,1,2018,7,2018,277,i3.csv
NWT,sdl,47,2018-07-03,0,NA,NA,NA,NA,0,1,2018,7,2018,277,i3.csv
NWT,sdl,701,2018-07-03,0,NA,NA,NA,NA,0,1,2018,7,2018,277,i3.csv
NWT,sdl,73,2018-07-03,0,NA,NA,NA,NA,0,1,2018,7,2018,277,i3.csv
NWT,sdl,77,2018-07-03,0,NA,NA,NA,NA,0,1,2018,7,2018,277,i3.csv
NWT,sdl,6,1996-01-11,120,NA,NA,NA,NA,120,1,1996,1,1996,101,j1.csv
NWT,sdl,23,1996-01-11,245,NA,NA,NA,NA,245,1,1996,1,1996,101,j1.csv
NWT,sdl,36,1996-01-11,40,NA,NA,NA,NA,40,1,1996,1,1996,101,j1.csv
NWT,sdl,43,1996-01-11,275,NA,NA,NA,NA,275,1,1996,1,1996,101,j1.csv
NWT,sdl,44,1996-01-11,215,NA,NA,NA,NA,215,1,1996,1,1996,101,j1.csv
NWT,sdl,48,1996-01-11,5,NA,NA,NA,NA,5,1,1996,1,1996,101,j1.csv
NWT,sdl,53,1996-01-11,185,NA,NA,NA,NA,185,1,1996,1,1996,101,j1.csv
NWT,sdl,55,1996-01-11,315,NA,NA,NA,NA,315,1,1996,1,1996,101,j1.csv
NWT,sdl,6,1996-01-28,190,NA,NA,NA,NA,190,1,1996,1,1996,118,j1.csv
NWT,sdl,23,1996-01-28,310,NA,NA,NA,NA,310,1,1996,1,1996,118,j1.csv
NWT,sdl,36,1996-01-28,80,NA,NA,NA,NA,80,1,1996,1,1996,118,j1.csv
NWT,sdl,43,1996-01-28,360,NA,NA,NA,NA,360,1,1996,1,1996,118,j1.csv
NWT,sdl,44,1996-01-28,340,NA,NA,NA,NA,340,1,1996,1,1996,118,j1.csv
NWT,sdl,48,1996-01-28,0,NA,NA,NA,NA,0,1,1996,1,1996,118,j1.csv
NWT,sdl,53,1996-01-28,240,NA,NA,NA,NA,240,1,1996,1,1996,118,j1.csv
NWT,sdl,55,1996-01-28,350,NA,NA,NA,NA,350,1,1996,1,1996,118,j1.csv
NWT,sdl,6,1996-02-28,230,NA,NA,NA,NA,230,1,1996,2,1996,149,j1.csv
NWT,sdl,23,1996-02-28,400,NA,NA,NA,NA,400,1,1996,2,1996,149,j1.csv
NWT,sdl,36,1996-02-28,145,NA,NA,NA,NA,145,1,1996,2,1996,149,j1.csv
NWT,sdl,43,1996-02-28,470,NA,NA,NA,NA,470,1,1996,2,1996,149,j1.csv
NWT,sdl,44,1996-02-28,380,NA,NA,NA,NA,380,1,1996,2,1996,149,j1.csv
NWT,sdl,48,1996-02-28,90,NA,NA,NA,NA,90,1,1996,2,1996,149,j1.csv
NWT,sdl,53,1996-02-28,295,NA,NA,NA,NA,295,1,1996,2,1996,149,j1.csv
NWT,sdl,55,1996-02-28,405,NA,NA,NA,NA,405,1,1996,2,1996,149,j1.csv
NWT,sdl,6,1996-03-13,205,NA,NA,NA,NA,205,1,1996,3,1996,163,j1.csv
NWT,sdl,23,1996-03-13,410,NA,NA,NA,NA,410,1,1996,3,1996,163,j1.csv
NWT,sdl,36,1996-03-13,140,NA,NA,NA,NA,140,1,1996,3,1996,163,j1.csv
NWT,sdl,43,1996-03-13,465,NA,NA,NA,NA,465,1,1996,3,1996,163,j1.csv
NWT,sdl,44,1996-03-13,405,NA,NA,NA,NA,405,1,1996,3,1996,163,j1.csv
NWT,sdl,48,1996-03-13,0,NA,NA,NA,NA,0,1,1996,3,1996,163,j1.csv
NWT,sdl,53,1996-03-13,290,NA,NA,NA,NA,290,1,1996,3,1996,163,j1.csv
NWT,sdl,55,1996-03-13,275,NA,NA,NA,NA,275,1,1996,3,1996,163,j1.csv
NWT,sdl,6,1996-03-27,260,NA,NA,NA,NA,260,1,1996,3,1996,177,j1.csv
NWT,sdl,23,1996-03-27,290,NA,NA,NA,NA,290,1,1996,3,1996,177,j1.csv
NWT,sdl,36,1996-03-27,160,NA,NA,NA,NA,160,1,1996,3,1996,177,j1.csv
NWT,sdl,43,1996-03-27,510,NA,NA,NA,NA,510,1,1996,3,1996,177,j1.csv
NWT,sdl,44,1996-03-27,440,NA,NA,NA,NA,440,1,1996,3,1996,177,j1.csv
NWT,sdl,48,1996-03-27,25,NA,NA,NA,NA,25,1,1996,3,1996,177,j1.csv
NWT,sdl,53,1996-03-27,320,NA,NA,NA,NA,320,1,1996,3,1996,177,j1.csv
