"LTER_site","local_site","year","plot","point","x","y","hit_orig","USDA_code","USDA_name","hit_corr"
"NWT","sad_grid",2017,49,5215,45,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5223,25,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5224,35,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5225,45,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5226,55,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5232,15,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,49,5234,35,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5235,45,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5239,85,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5245,45,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5247,65,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5248,75,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5251,5,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,49,5252,15,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,49,5260,95,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,49,5261,5,65,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,49,5262,15,65,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,49,5268,75,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,49,5269,85,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5271,5,75,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,49,5272,15,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5277,65,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5278,75,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5279,85,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5283,25,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,49,5285,45,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,49,5290,95,85,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,49,5296,55,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,49,5298,75,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,50,5301,5,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5303,25,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5304,35,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5305,45,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5306,55,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5307,65,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5308,75,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5309,85,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,50,5310,95,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5311,5,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5312,15,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5313,25,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5314,35,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5316,55,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5317,65,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5319,85,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,50,5320,95,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5321,5,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,50,5323,25,25,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5324,35,25,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5325,45,25,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5328,75,25,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5329,85,25,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5332,15,35,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,50,5333,25,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,50,5335,45,35,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5336,55,35,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5338,75,35,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5341,5,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,50,5342,15,45,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5343,25,45,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5346,55,45,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5347,65,45,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5348,75,45,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5351,5,55,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5352,15,55,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5357,65,55,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5358,75,55,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5360,95,55,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5361,5,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5363,25,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5364,35,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5365,45,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5366,55,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5367,65,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5369,85,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5371,5,75,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5372,15,75,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5374,35,75,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5377,65,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,50,5379,85,75,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5380,95,75,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5382,15,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5383,25,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5384,35,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5386,55,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5387,65,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5388,75,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5391,5,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5392,15,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5397,65,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5398,75,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5399,85,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,50,5400,95,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,51,5566,55,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,51,5576,55,75,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,51,5577,65,75,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,51,5578,75,75,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,51,5587,65,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,52,5601,5,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,52,5604,35,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5605,45,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5610,95,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5614,35,15,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5617,65,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5624,35,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5625,45,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5627,65,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5628,75,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5632,15,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5633,25,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5634,35,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5639,85,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5641,5,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5644,35,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5646,55,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5659,85,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5660,95,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5661,5,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5663,25,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5664,35,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5666,55,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5667,65,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5668,75,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5671,5,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5673,25,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5676,55,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5677,65,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5678,75,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5679,85,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5682,15,85,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5684,35,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5686,55,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5688,75,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5690,95,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5691,5,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5692,15,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5693,25,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5694,35,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,52,5700,95,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,53,5701,5,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5704,35,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5705,45,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5706,55,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5707,65,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5715,45,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5716,55,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5721,5,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5722,15,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5727,65,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5731,5,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5734,35,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5737,65,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5738,75,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5739,85,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5741,5,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5744,35,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5745,45,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5748,75,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5751,5,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5753,25,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5755,45,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5756,55,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5758,75,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5760,95,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5762,15,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5763,25,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5764,35,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5765,45,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5766,55,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5768,75,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5769,85,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5770,95,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5771,5,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5772,15,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5773,25,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5774,35,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5775,45,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5778,75,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5779,85,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5780,95,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5784,35,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5785,45,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5786,55,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5788,75,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5790,95,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5792,15,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5793,25,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5794,35,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5795,45,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5796,55,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,53,5798,75,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,54,5802,15,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,54,5806,55,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5810,95,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5815,45,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5816,55,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5817,65,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5818,75,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5819,85,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5820,95,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5821,5,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5822,15,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5826,55,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5828,75,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5830,95,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5831,5,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5832,15,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5833,25,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5842,15,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5843,25,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5849,85,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5850,95,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5859,85,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5860,95,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5864,35,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,54,5865,45,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,54,5869,85,65,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5870,95,65,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5875,45,75,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5884,35,85,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5885,45,85,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5895,45,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,54,5896,55,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,55,5902,15,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,55,5909,85,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,55,5919,85,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,55,5920,95,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,57,6119,85,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,57,6135,45,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,57,6177,65,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,57,6187,65,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,58,6202,15,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,58,6203,25,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,58,6204,35,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,58,6211,5,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,58,6212,15,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,58,6214,35,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,58,6215,45,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,58,6226,55,25,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,58,6235,45,35,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,58,6239,85,35,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,58,6241,5,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,58,6246,55,45,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,58,6247,65,45,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,58,6248,75,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,58,6253,25,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2017,58,6257,65,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,58,6260,95,55,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,58,6261,5,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,58,6266,55,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,58,6268,75,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,58,6270,95,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,58,6271,5,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,58,6277,65,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,59,6302,15,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6304,35,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6306,55,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6308,75,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6309,85,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6310,95,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6311,5,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6312,15,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6314,35,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6315,45,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6316,55,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6317,65,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6320,95,15,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6321,5,25,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6322,15,25,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6325,45,25,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6326,55,25,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6330,95,25,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6331,5,35,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6332,15,35,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6334,35,35,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6337,65,35,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6338,75,35,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6339,85,35,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6340,95,35,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6343,25,45,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6346,55,45,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6348,75,45,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,59,6351,5,55,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6353,25,55,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6354,35,55,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6357,65,55,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6358,75,55,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6359,85,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2017,59,6360,95,55,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6361,5,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6364,35,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6365,45,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6366,55,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6367,65,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6368,75,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6369,85,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6370,95,65,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6371,5,75,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6375,45,75,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2017,59,6377,65,75,"top","KOMY","Kobresia myosuroides","top"
